FIPS,UI_Index,MI_Index,CI_Index,Total_Vaccinated,Vac_Index
18063,1,1,0,3442983,0
18063,1,1,0,3442983,0
18063,1,1,0,3442983,0
18063,1,1,0,3442983,0
18063,1,1,0,3442983,0
18063,1,1,0,3442983,0
18063,1,1,0,3442983,0
18063,1,1,0,3442983,0
18063,1,1,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18065,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18067,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18069,0,0,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18071,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18073,0,1,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18075,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18077,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18079,0,0,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18081,1,1,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18083,1,0,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18085,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18087,0,1,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18089,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18091,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18093,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18095,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18097,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18099,0,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18101,1,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18103,0,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18105,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18107,1,0,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18109,1,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18111,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18113,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18115,0,1,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18117,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18119,0,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18121,1,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18123,0,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18125,1,0,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18127,0,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18129,1,1,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18131,0,0,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18133,0,1,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18135,0,0,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18137,0,1,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18139,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18141,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18143,0,0,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18145,0,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18147,1,1,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18149,0,0,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18151,0,1,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18153,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18155,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18157,0,0,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18159,0,1,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18161,1,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18163,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18165,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18167,0,0,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18169,0,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18171,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18173,1,1,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18175,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18177,0,0,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18179,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18181,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
18183,1,1,0,3442983,0
19001,1,0,0,1819836,0
19001,1,0,0,1819836,0
19001,1,0,0,1819836,0
19001,1,0,0,1819836,0
19001,1,0,0,1819836,0
19001,1,0,0,1819836,0
19001,1,0,0,1819836,0
19001,1,0,0,1819836,0
19003,1,0,0,1819836,0
19003,1,0,0,1819836,0
19003,1,0,0,1819836,0
19003,1,0,0,1819836,0
19003,1,0,0,1819836,0
19003,1,0,0,1819836,0
19003,1,0,0,1819836,0
19003,1,0,0,1819836,0
19005,1,0,0,1819836,0
19005,1,0,0,1819836,0
19005,1,0,0,1819836,0
19005,1,0,0,1819836,0
19005,1,0,0,1819836,0
